4295376200 24876 4 932
4295376213 26143 0 1000
4295376226 7112 0 230
4295376239 0 0 0
4295376252 0 0 0
4295376265 0 0 0
4295376278 0 0 0
4295376291 0 0 0
4295376304 0 0 0
4295376317 0 0 0
4295376330 0 0 0
4295376343 0 0 0
4295376356 0 0 0
4295376369 0 0 0
4295376382 0 0 0
4295376395 0 0 0
4295376408 0 0 0
4295376421 0 0 0
4295376434 0 0 0
4295376447 0 0 0
4295376460 9417 0 307
4295376473 12877 0 384
4295376486 24654 0 846
4295376499 0 0 0
4295376512 0 0 0
4295376525 0 0 0
4295376538 0 0 0
4295376551 0 0 0
4295376564 0 0 0
4295376577 0 0 0
4295376590 0 0 0
4295376603 0 0 0
4295376616 0 0 0
4295376629 0 0 0
4295376642 0 0 0
4295376655 0 0 0
4295376668 0 0 0
4295376681 0 0 0
4295376694 0 0 0
4295376707 4770 0 153
4295376720 4303 0 76
4295376733 0 0 0
4295376746 24592 0 769
4295376759 6287 0 153
4295376772 0 0 0
4295376785 0 0 0
4295376798 0 0 0
4295376811 0 0 0
4295376824 0 0 0
4295376837 0 0 0
4295376850 0 0 0
4295376863 0 0 0
4295376876 0 0 0
4295376889 0 0 0
4295376902 0 0 0
4295376915 0 0 0
4295376928 0 0 0
4295376941 0 0 0
4295376954 0 0 0
4295376967 8735 0 230
4295376980 0 0 0
4295376993 0 0 0
4295377006 14852 0 615
4295377019 10637 0 307
4295377032 0 0 0
4295377045 0 0 0
4295377058 0 0 0
4295377071 0 0 0
4295377084 0 0 0
4295377097 0 0 0
4295377110 0 0 0
4295377123 0 0 0
4295377136 0 0 0
4295377149 0 0 0
4295377162 0 0 0
4295377175 0 0 0
4295377188 0 0 0
4295377201 0 0 0
4295377214 1576 0 76
4295377227 6866 0 76
4295377240 0 0 0
4295377253 0 0 0
4295377266 13567 0 384
4295377279 7727 0 153
4295377292 0 0 0
4295377305 0 0 0
4295377318 0 0 0
4295377331 0 0 0
4295377344 0 0 0
4295377357 0 0 0
4295377370 0 0 0
4295377383 0 0 0
4295377396 0 0 0
4295377409 0 0 0
4295377422 0 0 0
4295377435 0 0 0
4295377448 0 0 0
4295377461 0 0 0
4295377474 8094 0 307
4295377487 0 0 0
4295377500 0 0 0
4295377513 0 0 0
4295377526 798 19 0
4295377539 3304 89 0
4295377552 0 0 0
4295377565 0 0 0
4295377578 0 0 0
4295377591 2504 103 153
4295377604 1837 95 76
4295377617 979 48 76
4295377630 0 0 0
4295377643 0 0 0
4295377656 1166 86 76
4295377669 0 0 0
4295377682 181 12 0
4295377695 1164 79 153
4295377708 250 24 0
4295377721 2061 119 76
4295377734 2407 110 0
4295377747 3322 207 153
4295377760 1396 152 76
4295377773 3545 145 230
4295377786 0 0 0
4295377799 104 21 0
4295377812 0 0 0
4295377825 71 18 0
4295377838 440 106 0
4295377851 115 35 0
4295377864 554 116 76
4295377877 0 0 0
4295377890 0 0 0
4295377903 0 0 0
4295377916 0 0 0
4295377929 0 0 0
4295377942 0 0 0
4295377955 0 0 0
4295377968 0 0 0
4295377981 0 0 0
4295377994 0 0 0
4295378007 0 0 0
4295378020 0 0 0
4295378033 1518 64 230
4295378046 601 26 76
4295378059 2021 71 0
4295378072 794 27 0
4295378085 1226 38 76
4295378098 3 1 0
4295378111 671 17 76
4295378124 821 40 0
4295378137 0 0 0
4295378150 0 0 0
4295378163 25 12 0
4295378176 0 0 0
4295378189 20 5 0
4295378202 50 16 0
4295378215 170 39 0
4295378228 24 18 0
4295378241 50 14 0
4295378254 123 37 0
4295378267 7 6 0
4295378280 56 24 0
4295378293 14 11 0
4295378306 0 0 0
4295378319 6 5 0
4295378332 29 11 76
4295378345 137 46 0
4295378358 4 3 0
4295378371 68 1 0
4295378384 68 2 0
4295378397 0 0 0
4295378410 0 1 0
4295378423 31 13 0
4295378436 121 15 0
4295378449 284 28 0
4295378462 143 21 76
4295378475 242 36 76
4295378488 386 26 76
4295378501 39 1 0
4295378514 83 3 0
4295378527 61 2 0
4295378540 142 3 76
4295378553 85 7 0
4295378566 80 3 0
4295378579 143 12 0
4295378592 124 8 0
4295378605 9 1 0
4295378618 0 0 0
4295378631 19 6 0
4295378644 223 20 153
4295378657 329 12 0
4295378670 284 21 0
4295378683 180 17 0
4295378696 78 9 0
4295378709 0 0 0
4295378722 72 10 0
4295378735 257 18 0
4295378748 80 9 0
4295378761 255 17 0
4295378774 250 22 152
4295378787 78 16 0
4295378800 40 3 0
4295378813 0 0 0
4295378826 26 6 0
4295378839 216 18 0
4295378852 117 9 0
4295378865 0 0 0
4295378878 78 2 0
4295378891 190 16 0
4295378904 179 24 0
4295378917 85 13 0
4295378930 277 19 76
4295378943 444 33 76
4295378956 365 31 0
4295378969 60 3 0
4295378982 0 0 0
4295378995 9 3 0
4295379008 95 4 0
4295379021 1 1 0
4295379034 0 1 0
4295379047 144 10 0
4295379060 0 0 0
4295379073 137 19 0
4295379086 112 25 0
4295379099 114 13 0
4295379112 180 16 0
4295379125 253 25 76
4295379138 207 22 0
4295379151 160 15 0
4295379164 0 0 0
4295379177 0 0 0
4295379190 64 8 0
4295379203 3 2 0
4295379216 0 0 0
4295379229 0 0 0
4295379242 39 4 0
4295379255 98 8 0
4295379268 26 3 0
4295379281 10 3 0
4295379294 178 17 0
4295379307 215 18 0
4295379320 24 11 0
4295379333 51 11 0
4295379346 41 14 0
4295379359 0 1 0
4295379372 9 4 0
4295379385 10 6 0
4295379398 34 9 0
4295379411 26 12 0
4295379424 31 11 0
4295379437 38 15 0
4295379450 48 14 0
4295379463 14 5 0
4295379476 0 0 0
4295379489 0 0 0
4295379502 3 5 0
4295379515 2 1 0
4295379528 1 1 0
4295379541 42 12 0
4295379554 51 15 0
4295379567 269 21 76
4295379580 111 5 0
4295379593 318 20 0
4295379606 129 22 0
4295379619 0 0 0
4295379632 18 4 0
4295379645 41 4 0
4295379658 244 19 76
4295379671 323 15 0
4295379684 63 14 0
4295379697 94 6 0
4295379710 73 7 0
4295379723 0 0 0
4295379736 0 0 0
4295379749 8 1 0
4295379762 0 0 0
4295379775 0 0 0
4295379788 64 2 0
4295379801 157 24 76
4295379814 84 14 76
4295379827 69 13 0
4295379840 33 10 0
4295379853 15 1 0
4295379866 36 2 0
4295379879 88 13 76
4295379892 68 5 0
4295379905 18 6 0
4295379918 67 4 0
4295379931 0 0 0
4295379944 249 11 0
4295379957 26 8 0
4295379970 298 25 0
4295379983 129 12 0
4295379996 72 7 0
4295380009 175 13 0
4295380022 107 19 0
4295380035 135 16 0
4295380048 320 21 76
4295380061 138 20 0
4295380074 231 20 0
4295380087 58 6 0
4295380100 356 23 0
4295380113 0 0 0
4295380126 19 2 0
4295380139 1 2 0
4295380152 19 11 0
4295380165 191 17 0
4295380178 205 11 76
4295380191 335 19 0
4295380204 156 14 0
4295380217 445 32 0
4295380230 60 11 0
4295380243 0 0 0
4295380256 33 2 0
4295380269 406 19 0
4295380282 94 7 76
4295380295 119 14 0
4295380308 289 17 0
4295380321 60 1 0
4295380334 10 2 0
4295380347 34 3 0
4295380360 150 10 76
4295380373 37 14 76
4295380386 123 13 0
4295380399 183 14 0
4295380412 73 13 0
4295380425 347 22 0
4295380438 10 3 0
4295380451 115 4 0
4295380464 16 7 0
4295380477 3 6 0
4295380490 19 4 0
4295380503 42 15 0
4295380516 29 12 0
4295380529 7 3 76
4295380542 0 0 0
4295380555 28 10 0
4295380568 30 12 0
4295380581 31 14 76
4295380594 32 11 0
4295380607 0 0 0
4295380620 3 1 0
4295380633 1 2 0
4295380646 3 3 0
4295380659 0 0 0
4295380672 17 8 0
4295380685 2 1 0
4295380698 29 0 0
4295380711 0 0 0
4295380724 20 5 0
4295380737 2 1 0
4295380750 1 1 0
4295380763 0 0 0
4295380776 42 3 0
4295380789 51 7 76
4295380802 199 17 0
4295380815 161 14 0
4295380828 189 15 0
4295380841 234 16 0
4295380854 0 0 0
4295380867 2 1 0
4295380880 0 0 0
4295380893 4 3 0
4295380906 109 5 0
4295380919 0 0 0
4295380932 0 0 0
4295380945 3 1 0
4295380958 27 3 0
4295380971 40 3 0
4295380984 29 8 0
4295380997 164 14 0
4295381010 208 18 0
4295381023 142 18 0
4295381036 106 12 0
4295381049 3 1 0
4295381062 18 1 0
4295381075 14 5 0
4295381088 59 6 0
4295381101 63 14 0
4295381114 118 13 0
4295381127 210 13 0
4295381140 0 0 0
4295381153 47 4 0
4295381166 0 0 0
4295381179 63 5 0
4295381192 181 14 0
4295381205 143 14 0
4295381218 8 1 0
4295381231 1 1 0
4295381244 48 3 0
4295381257 263 25 0
4295381270 224 18 0
4295381283 42 15 0
4295381296 58 8 0
4295381309 239 20 0
4295381322 195 9 0
4295381335 13 1 0
4295381348 8 1 0
4295381361 22 6 0
4295381374 82 6 0
4295381387 2 1 0
4295381400 83 10 0
4295381413 0 0 0
4295381426 89 10 0
4295381439 286 19 0
4295381452 27 4 0
4295381465 37 4 0
4295381478 96 7 0
4295381491 160 20 76
4295381504 76 17 76
4295381517 96 11 0
4295381530 0 0 0
4295381543 0 1 0
4295381556 173 19 0
4295381569 209 15 0
4295381582 1 3 0
4295381595 1 1 0
4295381608 4 2 0
4295381621 7 2 0
4295381634 8 6 0
4295381647 200 18 152
4295381660 150 13 0
4295381673 131 12 76
4295381686 46 11 0
4295381699 53 8 0
4295381712 108 9 0
4295381725 164 16 0
4295381738 139 17 0
4295381751 56 10 0
4295381764 101 8 0
4295381777 28 4 0
4295381790 63 6 0
4295381803 20 10 0
4295381816 89 14 76
4295381829 87 13 0
4295381842 191 20 0
4295381855 320 17 0
4295381868 125 10 0
4295381881 152 16 0
4295381894 155 15 0
4295381907 0 0 0
4295381920 5 1 0
4295381933 99 13 0
4295381946 0 0 0
4295381959 5 1 0
4295381972 13 5 0
4295381985 1 1 0
4295381998 0 0 0
4295382011 0 0 0
4295382024 0 0 0
4295382037 9 9 0
