4298277838 23942 3 1057
4298277851 23018 0 918
4298277864 20962 0 763
4298277878 0 0 0
4298277891 0 0 0
4298277904 0 0 0
4298277917 0 0 0
4298277930 0 0 0
4298277943 0 0 0
4298277956 0 0 0
4298277969 0 0 0
4298277982 0 0 0
4298277995 0 0 0
4298278008 0 0 0
4298278021 0 0 0
4298278034 0 0 0
4298278047 0 0 0
4298278060 0 0 0
4298278073 0 0 0
4298278086 0 0 0
4298278099 0 0 0
4298278112 3983 0 228
4298278125 24581 0 994
4298278138 23404 0 763
4298278151 0 0 0
4298278164 0 0 0
4298278177 0 0 0
4298278190 0 0 0
4298278203 0 0 0
4298278216 0 0 0
4298278229 0 0 0
4298278242 0 0 0
4298278255 0 0 0
4298278268 0 0 0
4298278281 0 0 0
4298278294 0 0 0
4298278307 0 0 0
4298278320 0 0 0
4298278333 0 0 0
4298278346 0 0 0
4298278359 0 0 0
4298278372 0 0 0
4298278385 2993 0 153
4298278398 26765 0 994
4298278411 12571 0 380
4298278424 0 0 0
4298278437 0 0 0
4298278450 0 0 0
4298278463 0 0 0
4298278476 0 0 0
4298278489 0 0 0
4298278502 0 0 0
4298278515 0 0 0
4298278528 0 0 0
4298278541 0 0 0
4298278554 0 0 0
4298278567 0 0 0
4298278580 0 0 0
4298278593 0 0 0
4298278606 0 0 0
4298278619 0 0 0
4298278632 0 0 0
4298278645 0 0 0
4298278658 21494 0 764
4298278671 13891 0 381
4298278684 0 0 0
4298278697 0 0 0
4298278710 0 0 0
4298278723 0 0 0
4298278736 0 0 0
4298278749 0 0 0
4298278762 0 0 0
4298278775 0 0 0
4298278788 0 0 0
4298278801 0 0 0
4298278814 0 0 0
4298278827 0 0 0
4298278840 0 0 0
4298278853 0 0 0
4298278866 0 0 0
4298278879 0 0 0
4298278892 0 0 0
4298278905 4100 0 153
4298278918 13772 0 534
4298278931 5725 18 76
4298278944 1686 108 152
4298278957 3624 207 153
4298278970 0 0 0
4298278983 0 0 0
4298278996 0 0 0
4298279009 0 0 0
4298279022 0 0 0
4298279035 0 0 0
4298279048 0 0 0
4298279061 0 0 0
4298279074 0 0 0
4298279087 0 0 0
4298279100 0 0 0
4298279113 0 0 0
4298279126 0 0 0
4298279139 0 0 0
4298279152 0 0 0
4298279165 2005 206 230
4298279178 318 39 0
4298279191 1211 128 153
4298279204 2084 259 76
4298279217 1237 154 0
4298279230 145 33 0
4298279243 2552 363 76
4298279256 2438 370 0
4298279269 1654 278 153
4298279282 1608 275 76
4298279295 214 29 0
4298279308 2029 315 229
4298279321 1253 196 153
4298279334 766 162 306
4298279347 1393 406 152
4298279360 892 202 0
4298279373 973 223 76
4298279386 1745 358 229
4298279399 631 148 76
4298279412 116 22 76
4298279425 1306 303 0
4298279438 818 102 0
4298279451 86 51 0
4298279464 569 250 153
4298279477 608 220 0
4298279490 395 126 76
4298279503 390 116 230
4298279516 366 99 76
4298279529 670 136 0
4298279542 578 87 153
4298279555 302 105 0
4298279568 486 164 0
4298279581 354 98 0
4298279594 271 76 0
4298279607 812 219 76
4298279620 963 215 0
4298279633 9 8 0
4298279646 908 277 153
4298279659 1554 407 229
4298279672 194 65 0
4298279685 410 156 76
4298279699 1645 525 142
4298279711 197 65 0
4298279724 232 68 0
4298279737 526 166 76
4298279750 989 244 152
4298279763 431 134 228
4298279776 800 216 0
4298279789 118 35 0
4298279802 579 208 76
4298279815 506 168 0
4298279828 673 208 152
4298279841 140 42 0
4298279854 588 203 76
4298279867 870 252 228
4298279880 146 34 76
4298279893 254 79 0
4298279906 711 215 76
4298279919 1151 280 0
4298279932 278 64 0
4298279945 170 52 0
4298279958 859 276 229
4298279971 628 184 0
4298279984 462 160 76
4298279997 424 195 0
4298280010 780 275 0
4298280023 321 125 76
4298280036 576 235 152
4298280049 168 64 76
4298280062 258 135 76
4298280075 696 239 0
4298280088 384 183 0
4298280101 101 64 0
4298280114 344 146 229
4298280127 377 159 76
4298280140 412 154 0
4298280153 302 105 76
4298280166 402 169 76
4298280179 177 94 0
4298280192 312 116 0
4298280205 0 0 0
4298280218 51 20 0
4298280231 112 50 0
4298280244 283 101 0
4298280257 269 105 0
4298280270 282 119 76
4298280283 150 60 0
4298280296 369 152 76
4298280309 561 225 76
4298280322 406 148 0
4298280335 424 148 0
4298280348 238 93 76
4298280361 203 96 0
4298280374 510 236 0
4298280387 554 233 76
4298280400 222 105 0
4298280413 213 69 0
4298280426 428 159 76
4298280439 437 186 152
4298280452 175 74 0
4298280465 106 61 76
4298280478 111 49 0
4298280491 309 177 76
4298280504 326 181 76
4298280517 309 155 76
4298280530 298 140 76
4298280543 0 0 0
4298280556 0 0 0
4298280569 218 104 76
4298280582 76 37 0
4298280595 362 175 76
4298280608 339 139 152
4298280621 106 44 76
4298280634 299 168 76
4298280647 234 118 0
4298280660 218 114 76
4298280673 364 173 0
4298280686 373 182 76
4298280699 76 42 0
4298280712 200 93 152
4298280725 369 203 228
4298280738 201 108 0
